trial_id,scraped_at,extractor_version,has_participant_flow,dropout_rate_pct,started_n,completed_n,recency_decay,missing_enrollment,parse_warning
NCT00426751,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.8,429,387,0.206662,False,
NCT00437645,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.7,1183,1033,0.205195,False,
NCT01369069,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.9,1151,1118,0.53487,False,
NCT00415623,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.3,305,295,0.203691,False,
NCT00523978,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.6,258,241,0.281906,False,
NCT00475852,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.9,7141,6076,0.273859,False,
NCT00657150,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.1,2013,1809,1.0,False,
NCT00765674,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.1,1191,1106,0.238805,False,
NCT01885559,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.3,486,426,0.363079,False,
NCT05888103,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.9,207,201,0.89443,False,
NCT00135707,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.8,10154,9969,0.227085,False,
NCT03057951,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,31.6,5988,4097,0.660537,False,
NCT01370616,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.8,565,436,0.349133,False,
NCT01413178,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.5,205,202,0.549151,False,
NCT00523744,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,64.6,257,91,0.206662,False,
NCT00126438,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.5,515,471,0.220602,False,
NCT03514641,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.8,673,533,0.536268,False,
NCT01583218,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.6,7513,6941,0.416574,False,
NCT00546052,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.1,1738,1511,0.208188,False,
NCT00415532,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,77.8,234,52,0.234201,False,
NCT00667719,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.6,564,493,0.242518,False,
NCT02981407,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.1,3506,3504,0.819223,False,
NCT02851407,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,35.2,372,241,0.631708,False,
NCT00461630,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.8,25673,23940,0.314283,False,
NCT02929329,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,26.7,8232,6036,0.626332,False,
NCT03725202,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,68.3,429,136,0.920931,False,
NCT00366249,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.7,1061,852,0.230287,False,
NCT00300274,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.4,721,603,0.281906,False,
NCT02733185,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,28.0,1000,720,0.79773,False,
NCT00489736,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,32.7,504,339,0.222179,False,
NCT00142584,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,59.5,336,136,0.211174,False,
NCT01082874,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.5,10010,9963,0.382,False,
NCT00790335,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.7,692,500,0.454385,False,
NCT00649389,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.1,2492,2116,0.245822,False,
NCT01344460,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.0,315,312,0.307494,False,
NCT00680186,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.4,2568,2327,1.0,False,
NCT01850524,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,48.8,705,361,0.730481,False,
NCT00739973,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,42.9,2694,1539,0.233646,False,
NCT04157751,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.6,530,410,0.666365,False,
NCT00234832,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.5,9804,7792,0.244077,False,
NCT00403767,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,35.0,14236,9248,0.262342,False,
NCT00639158,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.3,542,486,1.0,False,
NCT02476006,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.0,998,878,0.553469,False,
NCT01023308,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,73.4,768,204,0.401525,False,
NCT00514735,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.5,210,190,0.266168,False,
NCT02551094,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.0,4745,4458,0.566227,False,
NCT00180479,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.9,1002,973,0.290259,False,
NCT00091949,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.4,3876,3550,0.410585,False,
NCT00266695,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.3,203,174,0.218985,False,
NCT00439777,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.6,4833,4321,0.292333,False,
NCT00358579,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,727,727,0.247637,False,
NCT00916370,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.4,505,498,0.352883,False,
NCT01663233,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.1,266,255,0.330504,False,
NCT00323037,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.9,318,258,0.215837,False,
NCT01674712,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.2,575,528,0.342728,False,
NCT01732822,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.7,13885,13649,0.444042,False,
NCT02833948,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.3,231,198,0.54863,False,
NCT00129545,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,37.6,800,499,0.360417,False,
NCT01456169,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.8,395,368,0.321222,False,
NCT04915729,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.6,1489,1346,0.816893,False,
NCT00105027,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.3,682,605,0.228762,False,
NCT00368836,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,70.3,350,104,0.215837,False,
NCT00081731,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.7,947,931,0.340296,False,
NCT00550953,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.8,314,302,1.0,False,
NCT02525939,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.7,6147,5673,0.685782,False,
NCT02881957,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.6,274,267,0.529815,False,
NCT00910429,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,25.3,237,177,0.57068,False,
NCT00249795,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.9,9016,6232,0.238805,False,
NCT00000479,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,39876,39876,0.161721,False,
NCT01508910,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.0,112,93,0.410585,False,
NCT00830960,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,26.6,719,528,0.256675,False,
NCT00927862,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.0,2415,2343,0.279906,False,
NCT01103960,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.2,324,317,1.0,False,
NCT01225562,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.8,21162,20998,0.379199,False,
NCT01535261,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.0,357,307,0.387388,False,
NCT02513303,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.2,269,228,0.666206,False,
NCT01560624,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,56.1,690,303,0.516405,False,
NCT00430508,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.8,971,944,0.214254,False,
NCT00311402,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,29.9,1294,907,1.0,False,
NCT01396057,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.9,244,215,0.332945,False,
NCT03087773,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.7,476,444,0.723921,False,
NCT01302392,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.5,315,307,0.404683,False,
NCT01299376,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.4,286,242,0.313464,False,
NCT00234533,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.4,251,240,0.217379,False,
NCT03036150,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.3,4304,4289,0.612511,False,
NCT01178073,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,25.1,605,453,0.368287,False,
NCT01323153,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.3,300,275,0.298717,False,
NCT00603902,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,44.5,4008,2224,0.238805,False,
NCT03772041,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.2,294,270,0.619383,False,
NCT01028053,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,36.4,365,232,0.350295,False,
NCT01591005,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,242,242,0.395941,False,
NCT00443053,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.8,3002,2948,0.237054,False,
NCT01467466,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.8,5177,4772,0.486651,False,
NCT02017171,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.4,530,422,0.572308,False,
NCT00843492,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.8,1243,1221,0.256675,False,
NCT00221104,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.1,1578,1419,1.0,False,
NCT00095238,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,41.4,4128,2419,0.217379,False,
NCT01788358,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.3,508,410,0.360417,False,
NCT00413049,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.0,698,656,0.205195,False,
NCT04462536,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.1,850,832,0.809558,False,
NCT00696241,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.5,1275,1179,0.222179,False,
NCT00766493,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.8,250,238,0.258509,False,
NCT00808067,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.0,5883,4884,0.318867,False,
NCT00923091,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.3,2689,2439,0.273859,False,
NCT01994720,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.8,13199,13097,0.42265,False,
NCT00986154,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.8,8292,7892,0.328159,False,
NCT00841672,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.7,485,433,0.240569,False,
NCT02680574,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.0,1725,1415,0.619677,False,
NCT03444324,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.0,222,211,0.82547,False,
NCT00371683,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.6,3195,2953,0.214254,False,
NCT01363440,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.4,466,385,0.376508,False,
NCT00283686,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.2,558,423,0.363079,False,
NCT00078286,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,38.2,469,290,0.220602,False,
NCT01345019,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,73.2,1718,460,0.551633,False,
NCT00633893,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.4,2482,2051,0.309765,False,
NCT00782184,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.6,250,241,0.262342,False,
NCT00719563,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.5,341,261,0.337801,False,
NCT02993406,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.7,13970,13317,0.754448,False,
NCT00402363,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.9,663,584,0.247637,False,
NCT00810693,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,93.0,445,31,0.30401,False,
NCT00689611,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.2,392,305,0.256675,False,
NCT01217463,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.4,201,180,0.323595,False,
NCT00661999,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,33.9,490,324,0.230287,False,
NCT01968954,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.7,711,628,0.42567,False,
NCT02798471,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.8,290,247,0.725125,False,
NCT01953328,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.5,404,402,0.363079,False,
NCT03037931,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,26.8,3065,2244,0.770191,False,
NCT01608100,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,1101,1101,0.371096,False,
NCT03470545,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.8,251,244,0.607155,False,
NCT00064753,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,32.2,4110,2788,0.288131,False,
NCT01618669,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.0,1147,1090,0.379199,False,
NCT00862251,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.1,808,775,0.273859,False,
NCT01827046,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.0,499,489,0.524933,False,
NCT00103662,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.2,302,250,0.208188,False,
NCT02320669,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.1,220,211,0.576535,False,
NCT04740931,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.0,729,656,0.800006,False,
NCT01631227,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.8,665,613,0.328159,False,
NCT02235909,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.4,215,184,0.582173,False,
NCT01311687,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,95.8,455,19,0.481023,False,
NCT03151993,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,336,336,0.562609,False,
NCT00168818,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.0,3463,3046,1.0,False,
NCT00773747,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,93.1,637,44,0.398676,False,
NCT00324350,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,7287,7287,0.235372,False,
NCT00558259,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.7,1343,1173,1.0,False,
NCT00402727,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.3,813,737,0.215837,False,
NCT03585270,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.1,409,376,0.75642,False,
NCT00023595,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,44.4,2136,1187,0.410585,False,
NCT01603615,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.5,220,186,0.525182,False,
NCT01764633,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.8,27564,27353,0.448917,False,
NCT00823212,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.4,1530,1462,0.379199,False,
NCT00485836,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.4,392,363,0.245822,False,
NCT00855465,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,95.8,262,11,0.307202,False,
NCT00219141,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.2,460,413,0.205195,False,
NCT02865850,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.9,369,325,0.601846,False,
NCT02145468,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.4,3489,3476,0.414798,False,
NCT00526474,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.1,26449,25885,0.292333,False,
NCT00044213,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,28.5,1708,1222,0.309765,False,
NCT00516503,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,203,203,0.247637,False,
NCT01813435,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.9,15968,12791,0.509223,False,
NCT01347710,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.9,795,764,0.340296,False,
NCT01599650,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.5,455,380,0.393038,False,
NCT00614380,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.7,976,930,1.0,False,
NCT00232180,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,60.0,2743,1098,0.294492,False,
NCT00457002,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.1,6528,4958,0.277854,False,
NCT01154036,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,55.5,1547,689,0.314283,False,
NCT00262600,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.2,18113,17360,1.0,False,
NCT05085275,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,42.9,289,165,0.838106,False,
NCT03574597,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.1,17604,17061,0.797541,False,
NCT02446990,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.2,19102,17724,0.350295,False,
NCT00777946,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.2,820,777,0.233646,False,
NCT00391872,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.0,18624,18062,0.230287,False,
NCT02181413,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.5,656,528,0.811096,False,
NCT00441350,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.3,846,784,0.214254,False,
NCT00624923,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.3,251,190,0.434965,False,
NCT00970489,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.3,1516,1421,0.305312,False,
NCT00108082,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,39.4,287,174,0.218985,False,
NCT00430950,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.6,1010,984,0.222179,False,
NCT00882440,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.7,576,526,0.051998,False,
NCT00759681,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.2,217,197,0.25113,False,
NCT01507831,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.0,2341,1708,0.376508,False,
NCT00330759,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,79.8,1776,358,0.288131,False,
NCT02104817,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,98.7,13078,172,0.610189,False,
NCT00479713,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.6,618,596,0.211174,False,
NCT05142722,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.3,2530,2395,0.888505,False,
NCT01215253,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.7,1012,863,0.460684,False,
NCT00529451,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.9,1316,1160,0.217379,False,
NCT00424047,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,351,0,0.346162,False,
NCT00558428,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.6,1097,1046,1.0,False,
NCT00558064,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.9,531,521,1.0,False,
NCT02480764,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.3,612,561,0.486189,False,
NCT00179647,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,1913,0,0.231988,False,
NCT03066804,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.9,2572,2471,0.580242,False,
NCT00658515,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.6,15871,15294,0.312053,False,
NCT04264819,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.6,295,249,0.788131,False,
NCT00126425,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.9,587,535,0.22542,False,
NCT00202878,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.3,18144,13728,0.372596,False,
NCT03021343,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.3,360,348,0.384821,False,
NCT00152971,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.2,2596,2382,1.0,False,
NCT03354429,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.1,11016,11000,0.586612,False,
NCT01015287,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.7,4033,3882,0.323595,False,
NCT01598831,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,31.2,816,561,0.547849,False,
NCT00168805,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.0,2076,1909,1.0,False,
NCT00300456,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.6,650,555,1.0,False,
NCT03859427,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.5,454,388,0.780683,False,
NCT00489541,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.6,349,305,0.342728,False,
NCT00049673,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.2,332,328,0.341753,False,
NCT03917472,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.7,517,467,0.655383,False,
NCT00494871,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.2,1280,1226,0.247637,False,
NCT00092677,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.9,1873,1857,0.212734,False,
NCT03180736,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,69.4,304,93,0.902321,False,
NCT03814187,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,25.3,3275,2446,0.772204,False,
NCT03337308,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.0,382,363,0.519356,False,
NCT00902174,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,25.7,202,150,0.277854,False,
NCT01818752,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,40.3,955,570,0.448172,False,
NCT00286741,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.7,239,211,0.227085,False,
NCT01791153,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,21.2,250,197,0.513959,False,
NCT00090259,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.9,3834,3724,0.234313,False,
NCT02161562,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.7,314,271,0.448065,False,
NCT04740905,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.6,553,489,0.794329,False,
NCT00860262,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.0,858,798,1.0,False,
NCT04072835,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,90.8,1116,103,0.768912,False,
NCT00321919,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,21.1,603,476,0.159358,False,
NCT01729871,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.1,248,213,0.373748,False,
NCT03296813,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.0,2859,2746,0.736575,False,
NCT00358215,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,58.4,2278,947,0.31503,False,
NCT03451591,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.2,363,308,0.738851,False,
NCT02634333,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.0,399,327,0.722891,False,
NCT02648347,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.2,1751,1345,0.619677,False,
NCT04435626,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.6,6016,5982,0.866839,False,
NCT01182441,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,83.3,407,68,0.488387,False,
NCT03158688,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,67.6,466,151,0.718443,False,
NCT00818883,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.9,609,512,0.244077,False,
NCT01977794,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.0,200,186,0.387388,False,
NCT01294163,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.8,509,505,0.35786,False,
NCT02307513,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,99.5,207,1,0.617621,False,
NCT04518306,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,69.3,755,232,0.818835,False,
NCT02924727,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.6,5669,5181,0.651351,False,
NCT00159861,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,59.2,267,109,0.175065,False,
NCT02741596,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,73.6,212,56,0.580655,False,
NCT03277105,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,522,0,0.835723,False,
NCT01568866,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,91.9,929,75,0.499644,False,
NCT01120405,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.0,600,540,0.307494,False,
NCT04252287,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.6,476,416,0.69216,False,
NCT00113087,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.6,230,185,0.217379,False,
NCT01898221,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.6,343,310,0.584944,False,
NCT02025621,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.7,882,849,0.447853,False,
NCT00420849,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,56.4,587,256,0.244077,False,
NCT02990338,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,307,0,0.82156,False,
NCT00624052,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.3,838,802,1.0,False,
NCT01102426,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,96.5,255,9,0.488387,False,
NCT01327846,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,92.7,10061,736,0.553732,False,
NCT04552041,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,399,399,0.746255,False,
NCT01217476,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.2,207,188,0.325753,False,
NCT01975246,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.9,309,303,0.365674,False,
NCT00445003,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.5,345,326,0.258509,False,
NCT00425373,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.6,1468,1401,0.211174,False,
NCT01176240,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,-156.9,51,131,0.316604,False,
NCT04576988,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.9,323,291,0.759659,False,
NCT01115855,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,32.6,221,149,0.404683,False,
